epoch,lr,train_total,train_main,train_nonneg,train_smooth,train_anom,train_grad,train_pattern,train_spectral,train_var,train_rmse
1,0.0001,2.0321985526066837,0.8155694748416091,0.0,0.0,0.07166130447788446,0.0037885177139700813,0.5166143642907793,0.6245648874477907,0.0,4.413248745173574
2,0.0001,1.4623778742371183,0.40483367350658006,0.0,0.0,0.0662898046500755,0.0016997527764584502,0.4338877559498404,0.555666883899407,0.0,3.6497701249768806
3,0.0001,1.1727102482409189,0.22095614938756847,0.0,0.0,0.06136435116500114,0.0014247437929126054,0.37329360803194117,0.5156713949911522,0.0,3.1536920631094434
4,0.0001,1.0480459876584285,0.15541985651097176,0.0,0.0,0.05752066624082738,0.0012753286311194781,0.33369522917112615,0.5001349074370933,0.0,2.9300684298907624
5,0.0001,0.9788148863749071,0.12658618348227305,0.0,0.0,0.05476131994157296,0.0011828648811470803,0.31613201419399545,0.4801525000595685,0.0,2.847283115722611
6,0.0001,0.942143445439411,0.11977988001043824,0.0,0.0,0.05237175540462362,0.0011030465097009614,0.2953037794566516,0.47358498699737317,0.0,2.8818815830051694
7,0.0001,0.8896515281362967,0.11102398865235348,0.0,0.0,0.048748141212854534,0.0010537339237061767,0.2783358876000751,0.4504897781845295,0.0,2.796006550678428
8,0.0001,0.8699007819999348,0.10221066966539982,0.0,0.0,0.04854700176546237,0.0010308153733521149,0.2710006352739804,0.447111658639077,0.0,2.7629199188651787
9,0.0001,0.8433839226085128,0.10196321333271706,0.0,0.0,0.04628572301325304,0.0009974272544985235,0.25416710191039427,0.439970458885937,0.0,2.7997604898791155
10,0.0001,0.8180559708765058,0.0973451635518083,0.0,0.0,0.04470942368745014,0.0009960137299045032,0.24514102803148102,0.4298643406593438,0.0,2.7399701880594747
11,0.0001,0.7933657189661806,0.09351180309683761,0.0,0.0,0.04206926062188083,0.0009732241030150997,0.2327690085847721,0.4240424240177328,0.0,2.7081445373182533
12,0.0001,0.776356822839289,0.08703955530301866,0.0,0.0,0.04096540053565563,0.0009689503300306211,0.2235064570876685,0.4238764603029598,0.0,2.6860563176995753
13,0.0001,0.7460108270699327,0.08523965344030524,0.0,0.0,0.038861913987520064,0.0009568381258511429,0.21346545075489717,0.4074869712419582,0.0,2.6146241793966736
14,0.0001,0.7368983777635025,0.08217379393119534,0.0,0.0,0.0385970862151942,0.0009504092053468797,0.20830585299567742,0.4068712324581363,0.0,2.5642375523026995
15,0.0001,0.7216490942871931,0.07834745946015712,0.0,0.0,0.03720158824492528,0.0009373569394511198,0.2019086702529228,0.4032540208462513,0.0,2.6003218058275905
16,0.0001,0.705171207361149,0.07215882287798167,0.0,0.0,0.03650645725958219,0.0009409602328863306,0.1982156184191505,0.39734934925129917,0.0,2.4953480515787176
17,0.0001,0.6984288874223377,0.07366567438426004,0.0,0.0,0.03540683993152484,0.0009270703833890641,0.19119833840170142,0.3972309634766795,0.0,2.485634015836726
18,0.0001,0.686073178481875,0.07017845932612986,0.0,0.0,0.034727322198732785,0.000922685148466509,0.1847095943027825,0.3955351178618995,0.0,2.544789926936013
19,0.0001,0.667762806695519,0.06609867437333433,0.0,0.0,0.03366782702858362,0.0009204396450183016,0.17936735529678338,0.387708511880853,0.0,2.4407003091168566
20,0.0001,0.6702288560795061,0.06871344649169425,0.0,0.0,0.034155801270213546,0.0009183167316994954,0.17776265585174164,0.38867863753076753,0.0,2.50235927457789
21,0.0001,0.6566003752928792,0.06504631041069374,0.0,0.0,0.03263367870011169,0.0009102202066335876,0.17282669649769863,0.38518347173477663,0.0,2.45181038797292
22,0.0001,0.648915450568452,0.05959447278380112,0.0,0.0,0.03197991040669325,0.0009165099932998243,0.17026170312116543,0.38616285653728427,0.0,2.40256766423463
23,0.0001,0.6299242073613586,0.05866744631732052,0.0,0.0,0.03118568805670789,0.0009129777178410828,0.1655916269360618,0.373566468556722,0.0,2.341500204662199
24,0.0001,0.6302657507811532,0.05591283491671537,0.0,0.0,0.03071575490651991,0.000902836154361439,0.16482175856998021,0.37791256527557515,0.0,2.2950454066266603
25,0.0001,0.6203071338435014,0.057708651806354865,0.0,0.0,0.03002335679555086,0.0009033121857624571,0.15969314911600316,0.37197866279518965,0.0,2.3502906827635703
26,0.0001,0.6201874487327806,0.05531416631437781,0.0,0.0,0.029597328242027397,0.0008993442790983174,0.16088148971285784,0.3734951197649493,0.0,2.289628941764499
27,0.0001,0.6101773570884358,0.05251927623193654,0.0,0.0,0.029099560538518497,0.0008962475104371234,0.15578733253377405,0.37187494111783576,0.0,2.317325273305962
28,0.0001,0.5973825531475472,0.0509297299202334,0.0,0.0,0.02788969424771935,0.0008944313335219208,0.1520109853679032,0.3656577119095759,0.0,2.318554504476995
29,0.0001,0.5946922421906934,0.05071204952952085,0.0,0.0,0.02772971913112666,0.0008911459561645505,0.14981047851456838,0.3655488480898467,0.0,2.2632468776681183
30,0.0001,0.5907769995656881,0.049059738997708664,0.0,0.0,0.02758370513346921,0.0008836039750983191,0.14807646231951588,0.3651734867104978,0.0,2.2213702139202196
31,0.0001,0.5838099324116202,0.04842277082339437,0.0,0.0,0.027108639286421803,0.0008812651363272876,0.14604487155818127,0.3613523849935243,0.0,2.257256644955006
32,0.0001,0.5833831353846824,0.04924933829478863,0.0,0.0,0.027399494732504314,0.0008826228219153232,0.14349761739316763,0.36235406227184064,0.0,2.2627020403618157
33,0.0001,0.5747112466981916,0.04646298578926221,0.0,0.0,0.026570307398673543,0.0008817167811437023,0.1446500588208437,0.35614617722052516,0.0,2.2388755183510245
34,0.0001,0.5681750189625856,0.044492537173386096,0.0,0.0,0.026001338134378646,0.0008806034404573659,0.14054430233822626,0.3562562374228781,0.0,2.2009480075634618
35,0.0001,0.5702141294199409,0.04477915639290586,0.0,0.0,0.026201340289624182,0.0008727546995060313,0.1403345807709477,0.3580262969163331,0.0,2.214989079306991
36,0.0001,0.5593746716551709,0.043790465049713734,0.0,0.0,0.025565128241644496,0.0008746640197579947,0.13722527214805735,0.3519191412311612,0.0,2.2170249211005952
37,0.0001,0.5614620062212149,0.04501132907479945,0.0,0.0,0.025616253789683633,0.0008754949017615713,0.13755550414718914,0.3524034262606592,0.0,2.2938401187862523
38,0.0001,0.5518438337427197,0.04311388139754082,0.0,0.0,0.02468417002907672,0.0008680352548804931,0.13441881574125905,0.3487589308484034,0.0,2.165007300545666
39,0.0001,0.5590512482731631,0.04306388162535079,0.0,0.0,0.02516926244998379,0.0008716653921345079,0.134277350551477,0.35566908821012033,0.0,2.200139982655152
40,0.0001,0.551179233825568,0.04200287702472203,0.0,0.0,0.024848185171845904,0.000861626182912997,0.1339920628110342,0.3494744831413934,0.0,2.186170931937296
41,0.0001,0.5434620366855101,0.04058238690909506,0.0,0.0,0.02394326260510945,0.0008645091175188127,0.13142167742956767,0.3466502002468615,0.0,2.1399525175324703
