epoch,lr,train_total,train_main,train_nonneg,train_smooth,train_anom,train_grad,train_pattern,train_spectral,train_var,train_rmse
1,0.0001,2.024855823905179,0.8111113299982566,0.0,0.0,0.0718239214285418,0.0037998356713091416,0.5136587762019851,0.6244619554190924,0.0,4.417170097478319
2,0.0001,1.450692906749971,0.39871837487303174,0.0,0.0,0.06621125405019318,0.001680168488361012,0.4306266162770264,0.5534564865132173,0.0,3.676919858967724
3,0.0001,1.1621535752307286,0.21478329776701602,0.0,0.0,0.060883947468193415,0.0014577824723815095,0.37053730101747945,0.5144912492145192,0.0,3.172632472322779
4,0.0001,1.0400835984584056,0.15268080479423093,0.0,0.0,0.05759083631688334,0.0012887945223624367,0.32622791287686786,0.502295250693957,0.0,2.9605414052839576
5,0.0001,0.9661193517121401,0.12515263943086294,0.0,0.0,0.05402019435793839,0.0011854415049928127,0.30884428641222644,0.47691679057298286,0.0,2.864036529928601
6,0.0001,0.9275567411924853,0.11702328629678849,0.0,0.0,0.051116392586140355,0.00111422064737505,0.2869329268225666,0.47136991166255693,0.0,2.8658927009293924
7,0.0001,0.8685891806627765,0.10584110361665036,0.0,0.0,0.0477086387020818,0.0010635495408760935,0.2675291576394529,0.4464467345087817,0.0,2.7958617863654793
8,0.0001,0.849118968641216,0.09757836245416636,0.0,0.0,0.04710817705684652,0.0010353280143163195,0.25728490855544806,0.44611219294143445,0.0,2.76671894889584
9,0.0001,0.8260783129795031,0.09850443734709795,0.0,0.0,0.044830566310944654,0.0010008941075780472,0.24545897444653691,0.436283441542676,0.0,2.778591673544668
10,0.0001,0.7973323148308378,0.09245770222641471,0.0,0.0,0.04311639373367088,0.0009937506754133872,0.2347604422688936,0.4260040241660494,0.0,2.7076795165507246
11,0.0001,0.7765646099366925,0.08885410521532211,0.0,0.0,0.04110416483705525,0.0009734263824088196,0.22639589581751463,0.41923701695420523,0.0,2.683580527835776
12,0.0001,0.7592574705680212,0.08267164455063528,0.0,0.0,0.04002867598848587,0.0009638865874766259,0.21678052794639813,0.4188127363044204,0.0,2.652614094725866
13,0.0001,0.7349737243670406,0.08172653453904345,0.0,0.0,0.038391160237193675,0.0009509057273879245,0.20925616662046223,0.4046489538794214,0.0,2.65375290705354
14,0.0001,0.7250184354682764,0.07739865486192601,0.0,0.0,0.03750768313396045,0.0009426058612448149,0.20491353272827287,0.4042559588948886,0.0,2.5556273263076315
15,0.0001,0.7151006176841982,0.07407047086444711,0.0,0.0,0.03702725696017627,0.000929661975422994,0.199448861717952,0.40362436583999434,0.0,2.546688928463348
16,0.0001,0.6907305050302636,0.06697130279798964,0.0,0.0,0.03506209381686693,0.0009312943251588325,0.1924486192169063,0.39531719492691936,0.0,2.442106292782531
17,0.0001,0.6843198254478701,0.06804854614363814,0.0,0.0,0.034823440824931655,0.0009228312391121907,0.18560489205022654,0.3949201151051305,0.0,2.4592681596330235
18,0.0001,0.675327798746752,0.06596381048615457,0.0,0.0,0.03399516267447986,0.0009174449658696011,0.1839564231817018,0.39049495564717235,0.0,2.517145716651952
19,0.0001,0.6534991474314169,0.06225307646496786,0.0,0.0,0.03246476887866403,0.0009118907486977564,0.1742132402335604,0.3836561721382719,0.0,2.3806422074570697
20,0.0001,0.665563809149193,0.0646791469206977,0.0,0.0,0.033659442548400184,0.000913058801774186,0.17681013149293986,0.38950202828555397,0.0,2.432669800485406
21,0.0001,0.6527574623398709,0.06243657883411894,0.0,0.0,0.032414262274731744,0.0009053185532331664,0.17047435536303304,0.38652694868770515,0.0,2.448308941139453
22,0.0001,0.6475058803052613,0.059242697517302906,0.0,0.0,0.03159727235889119,0.0009068920692450113,0.16922980744504568,0.38652921084201697,0.0,2.3779659023710167
23,0.0001,0.627397931547779,0.05593719048545498,0.0,0.0,0.030415969627387258,0.0009013010154982718,0.16674050937096277,0.3734029618402322,0.0,2.310495450165224
24,0.0001,0.6199096733647765,0.05343173737249648,0.0,0.0,0.029679681823560684,0.0008959832681615477,0.16021686494632653,0.37568540679234447,0.0,2.3222160387945587
25,0.0001,0.6181782148778439,0.0563022817209871,0.0,0.0,0.029551361523441632,0.000894552777081668,0.15613366051040817,0.37529635643868736,0.0,2.337557187690884
26,0.0001,0.6076959942777952,0.05171588989623794,0.0,0.0,0.02871858277516863,0.0008939841313942011,0.15689090424866386,0.36947663275129866,0.0,2.2690287774759645
27,0.0001,0.6017933905576215,0.051045347571330654,0.0,0.0,0.028327239288376983,0.000887175432525868,0.15308327723125165,0.3684503508336616,0.0,2.3130921277567933
28,0.0001,0.6015939661725,0.051737786157790455,0.0,0.0,0.027861107872784927,0.0008842596873199165,0.15044409253944954,0.37066671974731213,0.0,2.352158568119372
29,0.0001,0.5848536727329096,0.04557726703845247,0.0,0.0,0.026573894153857094,0.000882416436842036,0.14852230343967676,0.36329779186935135,0.0,2.2181445307064145
30,0.0001,0.5851627844526912,0.047398391966425785,0.0,0.0,0.02702523223265554,0.0008817985206295623,0.14646539889332472,0.3633919641601317,0.0,2.2094273164956104
31,0.0001,0.5803559871785569,0.046571284312063435,0.0,0.0,0.026505034508635148,0.0008789270615869265,0.1440025164435307,0.36239822513677855,0.0,2.2091626146097787
32,0.0001,0.5857452068364981,0.04855325271086203,0.0,0.0,0.027714223282545747,0.0008773297757932486,0.14313636343418198,0.36546403801802435,0.0,2.2650397197280405
33,0.0001,0.570550473124692,0.045768351807386025,0.0,0.0,0.02636555846953398,0.0008713501394430006,0.14135821942578664,0.3561869924041358,0.0,2.2244524311333063
34,0.0001,0.5650206625913129,0.04357755366733975,0.0,0.0,0.025781067772627328,0.0008731075353297814,0.13928442971893784,0.3555045035300833,0.0,2.1705013770730153
35,0.0001,0.5670552196150477,0.04449979503723708,0.0,0.0,0.02606719708295934,0.0008680997517248298,0.13855585335951412,0.357064274224368,0.0,2.213341512663986
36,0.0001,0.5626362860202789,0.04437805058886156,0.0,0.0,0.02589575165907401,0.0008690481355381163,0.13601767968837963,0.35547575760971417,0.0,2.2190108921992673
37,0.0001,0.5565585854152838,0.043973207598989546,0.0,0.0,0.025323764122070068,0.0008666131326401338,0.13403978028024235,0.35235521897222055,0.0,2.26660564616361
38,0.0001,0.5543025334676107,0.04284522841176526,0.0,0.0,0.024752213039336668,0.0008626559902040754,0.13492287668597067,0.35091955976730044,0.0,2.168205217213573
39,0.0001,0.5532592252799959,0.042551571489170645,0.0,0.0,0.02507246657765019,0.0008658137369572862,0.1339550499493877,0.3508143231950023,0.0,2.173378204761371
40,0.0001,0.5483242228175654,0.041366139613797495,0.0,0.0,0.023988027505710663,0.0008545025417388939,0.13129964535773703,0.35081590932201256,0.0,2.171233574085212
