epoch,lr,train_total,train_main,train_nonneg,train_smooth,train_anom,train_grad,train_pattern,train_spectral,train_var,train_rmse
1,0.0001,2.1450316975965644,0.9161866819768241,0.0,0.0,0.06975129522580767,0.0045616830633882655,0.5149653255939484,0.6395667109525565,0.0,4.542935121004993
2,0.0001,1.6999347647934249,0.6575153236644287,0.0,0.0,0.06450254669779855,0.0017543241512171473,0.428010789056619,0.5481517800327503,0.0,4.141474734981801
3,0.0001,1.4146692177111453,0.43263052897104487,0.0,0.0,0.06242803626369233,0.0015020967574938286,0.4030002568933097,0.5151082989618634,0.0,3.734422035242089
4,0.0001,1.2096415717493405,0.2845000682264623,0.0,0.0,0.05904487199079471,0.0013673300196718299,0.3674610177562995,0.4972682800708395,0.0,3.359954324954489
5,0.0001,1.0943537124178626,0.2113225290050843,0.0,0.0,0.05718689282763411,0.0012770367222511788,0.34229184912912775,0.48227540414893266,0.0,3.132854070868706
6,0.0001,1.029377800948692,0.1710114669950792,0.0,0.0,0.05491347508116936,0.0012027453651006165,0.32414798356705543,0.4781021303073926,0.0,3.0006393453634312
7,0.0001,0.9653075215491381,0.1542502902977338,0.0,0.0,0.05163090434948434,0.0011523636509964215,0.302737300255985,0.45553666499979567,0.0,2.917689922167502
8,0.0001,0.9363885214834502,0.1400034008018503,0.0,0.0,0.050726716923456865,0.0010912958753055357,0.29101548786980636,0.4535516236316074,0.0,2.894616700429963
9,0.0001,0.8905081071636893,0.12923832240895453,0.0,0.0,0.048455793352331966,0.0010621501149382145,0.2722163441675631,0.43953549590977753,0.0,2.874351351362706
10,0.0001,0.8613473902823348,0.11693779601729616,0.0,0.0,0.04673616498158398,0.0010501821899114557,0.2627696755031745,0.43385357116207934,0.0,2.799841174104792
11,0.0001,0.8533732525326989,0.11717382356679688,0.0,0.0,0.04542880827582187,0.0010117075158411876,0.25767521944009897,0.4320836955624999,0.0,2.7728821113044977
12,0.0001,0.8155810910869729,0.10272044866966705,0.0,0.0,0.043186392430498294,0.0010008299782798117,0.24321942341824374,0.4254539981484413,0.0,2.7250071444421384
13,0.0001,0.7963104069684491,0.10198663210736192,0.0,0.0,0.041905991228607796,0.0009882608759322795,0.23600411903338903,0.41542540298718394,0.0,2.6598376286938423
14,0.0001,0.7849400052518556,0.09780614345447358,0.0,0.0,0.04105841321517911,0.000980453580158417,0.23046519119066722,0.4146298042526751,0.0,2.6028621152066727
15,0.0001,0.7712555464470026,0.09403838431039317,0.0,0.0,0.03997462501072071,0.0009695063485141321,0.22421276329480339,0.41206026461088296,0.0,2.5920726539098364
16,0.0001,0.7464187653227286,0.08736598873017073,0.0,0.0,0.03831351428490245,0.0009638294768316855,0.21343256098528704,0.4063428683262883,0.0,2.54725833627449
17,0.0001,0.7394507873916265,0.0866610878641068,0.0,0.0,0.03803952167050518,0.0009586687754177326,0.21068133334770348,0.40311017508308095,0.0,2.517827525436712
