epoch,lr,train_total,train_main,train_nonneg,train_anom,train_grad,train_pattern,train_spectral,train_rmse
81,0.0001,0.45584901437784237,0.03184672098238176,0.0,0.02030348452414425,0.0008999500859469359,0.08597169234417379,0.31682716504049796,2.973846305652649
82,0.0001,0.45301091236372787,0.03140023179973165,0.0,0.019767366102314554,0.0008982185522654618,0.0869685640791431,0.31397653177070123,2.3984254732333805
83,0.0001,0.4615627901318173,0.033133173111612756,0.0,0.020876696677684475,0.0008943685300740375,0.08753328048624098,0.319125270160536,2.1305964292055743
84,0.0001,0.45150025344143313,0.031032306362855405,0.0,0.020125849861263607,0.0008976222305439782,0.08439583196498764,0.3150486422237009,5.476926000511678
85,0.0001,0.45102609243864816,0.03139097321400186,0.0,0.020158226703642868,0.000893080478211535,0.08571611519437283,0.31286769538807374,2.0522065390990862
86,0.0001,0.4499015463516116,0.029157645236409735,0.0,0.019742940083233407,0.00089302766923538,0.08412605231084551,0.315981881848226,3.9398860723942857
87,0.0001,0.4503985258440177,0.030610068339835077,0.0,0.020003916581723995,0.0008878104448134158,0.08589322422631085,0.3130035058905681,2.1540299101026106
88,0.0001,0.4444662166448931,0.029378638144407887,0.0,0.01919804624048993,0.0008880897244883575,0.08384195010876283,0.3111594917718321,5.019535643657418
89,0.0001,0.4444478480145335,0.02974689988938432,0.0,0.019378634976116398,0.0008913155689545723,0.08393706856683518,0.31049393109666806,2.0684990139780184
90,0.0001,0.44504000432789326,0.029305519371215876,0.0,0.019813554864716327,0.0008842617104013092,0.08354823002203678,0.31148843676783144,3.146615215130168
91,0.0001,0.4437584687645237,0.029412859805840224,0.0,0.0193305637743227,0.0008988258271832213,0.0831191328082544,0.31099708440403145,2.127380850797415
92,0.0001,0.4381809385182957,0.029065589282254223,0.0,0.0192254948427338,0.0008848007676836763,0.08239169154937069,0.3066133613853405,3.799421403134148
93,0.0001,0.43998931301757693,0.02906228342423371,0.0,0.01901032253469263,0.0008854690574177463,0.08355846725559483,0.3074727716545264,2.1834749310625585
94,0.0001,0.44130804870898527,0.028497607781901024,0.0,0.019089681650560426,0.0008897159383802015,0.08227808324348491,0.3105529596408208,2.203926687728653
95,0.0001,0.44043325384457904,0.028843629525605746,0.0,0.018728421232178032,0.0008883309195274099,0.08384328321941818,0.3081295886076987,2.925579079614733
96,0.0001,0.43413915500665706,0.029019422237373266,0.0,0.018225303488482798,0.0008812380428177372,0.08230645993414025,0.3037067304830998,2.153735022897714
97,0.0001,0.43937415334706503,0.029647634522310302,0.0,0.018858348728826968,0.0008841397464038891,0.08000092183162148,0.3099831101329376,3.097607665412876
98,0.0001,0.4347257094147305,0.027164054910826962,0.0,0.018529723625154777,0.000883892312382765,0.0812442233436741,0.30690381544021267,2.0797053247707704
99,0.0001,0.43129089071104926,0.027295267149990348,0.0,0.0181822762072746,0.0008889409452876862,0.07935133998398669,0.30557306685174507,2.628478337287478
100,0.0001,0.4288144772872329,0.026956757429919282,0.0,0.018421197523518156,0.0008820508069220523,0.07892377424286678,0.3036306985498716,2.4556368968710736
101,0.0001,0.4329157172081371,0.028931745985270634,0.0,0.018379409962411348,0.0008801760220649157,0.07946718264914428,0.30525720173803467,2.7868117928213203
102,0.0001,0.42616194936757285,0.02685934723073539,0.0,0.018361257723881863,0.0008850498218180292,0.07961438140288617,0.30044191066796583,2.353965050526525
103,0.0001,0.4369035226603349,0.029276960637313703,0.0,0.01908986950123411,0.0008746747766205468,0.07925614349854489,0.3084058740641922,8.227045695560701
104,0.0001,0.43303056216488284,0.02878700118768999,0.0,0.018259026706800796,0.0008780033287318171,0.07927451274978618,0.30583201892053086,2.1138378729759637
105,0.0001,0.42550487893943983,0.025885559945891146,0.0,0.018171170639107004,0.0008800639305566923,0.07856193615589291,0.3020061490436395,2.8573054136309577
106,0.0001,0.42909222686042386,0.028193624450068455,0.0,0.01864919892977923,0.0008782848266643365,0.07748287169185157,0.3038882471155375,2.312339526073423
107,0.0001,0.4238786037700872,0.026298166058647137,0.0,0.018287598970346153,0.0008824907153363407,0.0773087490524631,0.3011015991214663,2.7054798830365296
108,0.0001,0.4257639735005796,0.027771161527198274,0.0,0.01770951044818503,0.000875338033438311,0.07648893001411732,0.3029190340700249,7.586163717143538
109,0.0001,0.42274912586435676,0.026927431316532118,0.0,0.01828876083648841,0.0008708125414311022,0.07593554357299581,0.3007265782604615,2.9572727052213508
110,0.0001,0.4292823568296929,0.02852386150091964,0.0,0.018138065474583225,0.0008714609729546888,0.07765809722089519,0.30409087256218,1.9888712878795753
111,0.0001,0.4186923059945305,0.024613690925131475,0.0,0.017414853487328703,0.0008749124732882289,0.07636018791041958,0.2994286614314963,3.7366386263925953
112,0.0001,0.4153604280824463,0.026565115402869804,0.0,0.01715114840772003,0.0008715311025753181,0.07491715168968464,0.2958554814880093,2.846311971573326
113,0.0001,0.4260941226966679,0.0274994715534073,0.0,0.018099770833941875,0.0008742061741031648,0.07610588804042588,0.30351478497808176,2.0903829116530908
114,0.0001,0.42133917519822717,0.027614873489559006,0.0,0.017994730825497147,0.0008770393928898557,0.07452241912445363,0.3003301130762945,4.203165124798862
115,0.0001,0.4153050758565466,0.02630878378355798,0.0,0.017290889842115575,0.0008720970333039683,0.075646674677652,0.2951866288203746,2.2811481176421227
116,0.0001,0.42300044776250917,0.027209802054130705,0.0,0.01784362567923381,0.0008774654261287651,0.07684579582807298,0.30022375999639433,4.313466367714915
117,0.0001,0.41713323490694165,0.027454465627670288,0.0,0.01718586312684541,0.0008702682772157763,0.07404897086477528,0.2975736672524363,2.355102718302383
118,0.0001,0.4228116845091184,0.02763756298008957,0.0,0.017860142772406107,0.0008689081694986575,0.07529805501690134,0.3011470162309706,2.846175735969117
119,0.0001,0.41660312889143825,0.02588195912782491,0.0,0.01820804279971829,0.0008670879738019721,0.07379714865237474,0.29784888999226194,2.617156746065509
120,0.0001,0.41913375242923695,0.02721279110968074,0.0,0.01722972415397332,0.0008650065264343235,0.07425083131723416,0.29957540007308125,2.218106299312964
121,0.0001,0.4142524419973294,0.02586168917332543,0.0,0.01737446633342188,0.0008665132606893167,0.07483966946407843,0.29531010209272307,8.985351083115555
122,0.0001,0.41464570149158436,0.02541336350623169,0.0,0.017058682802598923,0.0008654397634776009,0.07436169459833764,0.29694652076189715,3.267289969176858
123,0.0001,0.4149413228345414,0.02593846271580939,0.0,0.017220230080662684,0.0008673671988314405,0.07374922839032176,0.29716603465688723,2.111096974396588
124,0.0001,0.4194055221353968,0.02607847257483324,0.0,0.01771321134462293,0.000870342775821579,0.07377137245687966,0.3009721216900895,5.725861917727895
125,0.0001,0.4172980041864018,0.025425792062984936,0.0,0.017536128873568185,0.0008663154323282166,0.07382178958505392,0.29964797648911673,4.257637489728312
126,0.0001,0.40909989674886066,0.02456376390910009,0.0,0.017051518082250066,0.0008651733550474697,0.07305648427184981,0.2935629573184997,36.99169104164727
127,0.0001,0.41172355553135276,0.024189514867127098,0.0,0.01709112638733738,0.0008665165271395381,0.07368316208400454,0.2958932363738616,14.168580444597142
128,0.0001,0.41362072589496773,0.027089961395783273,0.0,0.017346105711718945,0.0008648163754211661,0.07345853165800993,0.294861310472091,2.4216035924082435
129,0.0001,0.4148475853726268,0.026561360521251725,0.0,0.017557205000533333,0.0008615747325772342,0.0722309476210891,0.29763649807622033,2.721221409788049
130,0.0001,0.40489678845430416,0.02432772052634391,0.0,0.016361311410340324,0.0008659820976693785,0.07181843141249071,0.29152334256408113,2.2384372145365496
131,0.0001,0.40548183691377443,0.024418189991896117,0.0,0.01610782636028792,0.0008643032222153124,0.07085437361577836,0.29323714482598007,2.579996198396394
132,0.0001,0.40497788693755865,0.024095413219280697,0.0,0.016539063154292915,0.0008597695951569525,0.07100813413853757,0.2924755068185429,2.7803750936108176
133,0.0001,0.40214060914392274,0.023990685180857934,0.0,0.01617541280090033,0.0008630077469812628,0.07075337588321418,0.29035812756046653,5.3182256769516165
134,0.0001,0.4056685025182863,0.02570980218418602,0.0,0.016557935033536825,0.000858842631942025,0.07116340757541668,0.29137851445314783,2.498786084705316
135,0.0001,0.4071908636639516,0.024863997629533213,0.0,0.01644436137454856,0.0008599793959547242,0.07088425181185205,0.29413827570776147,13.708572610921511
136,0.0001,0.40494253889967996,0.02455164335575925,0.0,0.016636185396540288,0.0008584743210728144,0.0703172571278022,0.29257897784312564,2.124178256462345
137,0.0001,0.4007493373937905,0.023371508027291082,0.0,0.016030461568637595,0.0008578583098521145,0.07043776218779385,0.29005174587170285,2.735806798866716
138,0.0001,0.399425586219877,0.023575733031369357,0.0,0.01624736784045429,0.0008585361651209192,0.06955130530210833,0.2891926444911708,2.8547492235476266
139,0.0001,0.4098747158423066,0.025936981903214473,0.0,0.017056020093150437,0.0008603637750942047,0.06967911075723048,0.2963422394823283,2.226846556037754
140,0.0001,0.4051604567406078,0.023699061794710968,0.0,0.016620682140152592,0.0008528726993214756,0.0700234020090041,0.2939644369762391,2.4099088458782703
141,0.0001,0.3999880033855637,0.02357420383123099,0.0,0.016262279606356362,0.0008590367219767359,0.06964017635133739,0.28965230712977547,2.8145422720742928
142,0.0001,0.40018265896166366,0.023986537111341022,0.0,0.01587402149865132,0.0008594795508543029,0.07001545262755826,0.2894471681211144,4.369542764787983
143,0.0001,0.4005630885561307,0.024679318219568813,0.0,0.016232557218851678,0.0008504451861123622,0.06858549655104677,0.29021527074898285,2.5362370231097477
144,0.0001,0.4030461477426191,0.024175161007102968,0.0,0.016366560292226495,0.0008548457735741977,0.06972804208635353,0.29192153830081224,3.5595716023068062
145,0.0001,0.3964547112894555,0.0233430895411099,0.0,0.0157215035748474,0.0008535222532373155,0.06903506373055279,0.28750153196354705,5.358669961483479
146,0.0001,0.3988876333460212,0.024214449387121324,0.0,0.015858944587913964,0.0008538366863225141,0.0690629007294774,0.28889750332261127,2.056799519384195
147,0.0001,0.4003492312816282,0.023755120038307116,0.0,0.016406453099383118,0.0008576503602550171,0.0681400596901464,0.291189948329702,15.623281379079275
148,0.0001,0.39210775944714743,0.022726375576894497,0.0,0.015359438273056488,0.0008488625383809753,0.06870969201554544,0.2844633898542573,11.186328559644162
149,0.0001,0.39755980934326846,0.024551511130994186,0.0,0.01609114126889229,0.0008511910587761425,0.06858179850193362,0.2874841660571595,8.178043596753396
150,0.0001,0.3976724891302486,0.023117928325518733,0.0,0.015950205797707895,0.0008500599406033871,0.0683879155064157,0.2893663790697853,2.2514482309050945
151,0.0001,0.38855474069714546,0.022145832943351706,0.0,0.015281871065477995,0.0008498780278690296,0.0674103402319209,0.28286681945125264,4.825354458998314
152,0.0001,0.4037311390663187,0.025002072111722857,0.0,0.016589014789739547,0.0008498655280770132,0.06799969228450209,0.29329049478595454,2.30324442274979
153,0.0001,0.39576481220622856,0.023152141891235562,0.0,0.015606418955333842,0.0008463161042679227,0.06753916594122227,0.28862077013279,3.9705773930426234
154,0.0001,0.39381982820729416,0.02281158062639103,0.0,0.01583659120175677,0.0008509968604357709,0.06724141267477535,0.28707924648188055,2.6322659301679745
155,0.0001,0.4009500212656955,0.02536000031007764,0.0,0.016520370875999408,0.0008507585594088596,0.06895027303835377,0.2892686165093134,2.378848791092888
156,0.0001,0.39279002230614424,0.02229261016933985,0.0,0.015546712410772065,0.000849396072832557,0.06736702121755418,0.2867342825823774,3.0057241903122573
157,0.0001,0.3950332487002015,0.02258485371567076,0.0,0.0157972560179284,0.0008507486473566436,0.06701990329505254,0.28878048675445217,4.57887124853683
158,0.0001,0.3860442757916947,0.021718072422421148,0.0,0.015209548622806324,0.000845094785593877,0.06603880876597638,0.28223275230266154,3.7625928606575685
159,0.0001,0.39449537824839354,0.022987849638108553,0.0,0.015547223601364143,0.0008570649160143754,0.0666074249020312,0.28849581504861516,5.065191011705341
160,0.0001,0.3911742642521858,0.023124319629763097,0.0,0.015569888613147972,0.0008451394721760153,0.0656178970336138,0.28601701743900776,2.2296095529804143
161,0.0001,0.3888548164007564,0.021956127252148388,0.0,0.015252716772617228,0.000851090638510262,0.06594691443994331,0.28484796825796366,2.6832455972472427
162,0.0001,0.3938136538490653,0.023622624772542622,0.0,0.015594822701435382,0.0008442071417296878,0.06659370187359552,0.28715829822855693,4.741345601114933
163,0.0001,0.3943729451857507,0.023598345265781973,0.0,0.015884368384528596,0.0008418870875175344,0.06609782592083017,0.28795051923952997,6.434419668828041
164,0.0001,0.3848798748416205,0.021591796100741096,0.0,0.014837826376606245,0.0008415068492316399,0.06493640715295139,0.2826723367131005,2.299416512082759
165,0.0001,0.38408645521849394,0.021935302937587647,0.0,0.014944541888932386,0.0008439742668997496,0.06484396879871686,0.2815186682467659,4.110074558174035
166,0.0001,0.3883029967546463,0.02148252640957556,0.0,0.015248415159779446,0.0008454856121412982,0.06558265779555465,0.28514391106242937,102.87972615062914
167,0.0001,0.3824046857965489,0.02132875247237583,0.0,0.014774215642925507,0.0008420064729458924,0.06409850272272404,0.2813612073659897,3.662416671177603
168,0.0001,0.3853410476197799,0.02267883426975459,0.0,0.015194693746404178,0.0008383002849162343,0.06498582658241503,0.2816433934494853,6.151729253865402
169,0.0001,0.3856742735952139,0.02234248632157687,0.0,0.014951864764346586,0.0008437545915664183,0.06429050424291442,0.28324566408991814,2.388502681293101
170,0.0001,0.3904430127392213,0.022690970176578656,0.0,0.015410097435960779,0.0008404278394967454,0.06460503774966735,0.2868964799369375,5.163981245688833
171,0.0001,0.38380656057658297,0.02116483596910257,0.0,0.014801622686112145,0.000841513913807527,0.0656766398169566,0.2813219490150611,2.325708068583539
172,0.0001,0.38784534282361466,0.021410076131966587,0.0,0.01502030707342783,0.0008444466246449641,0.0662786343600601,0.28429187810979784,9.612141056839981
173,0.0001,0.387215091381222,0.02326017125111927,0.0,0.015157330908550648,0.0008364536496780298,0.06443477759603411,0.2835263569528858,2.512466796433973
174,0.0001,0.3808514252305031,0.021300624285989517,0.0,0.014724107918785498,0.0008391034627948102,0.06448705253812174,0.279500537008668,3.6757519132521836
175,0.0001,0.3803725731559098,0.021006018741900334,0.0,0.014737109861016506,0.0008419282360137004,0.06324408806782837,0.28054342869048315,6.2399198231506725
176,0.0001,0.38845850713551044,0.02234506308620136,0.0,0.015087618402806887,0.0008342263887849791,0.06453104910906404,0.2856605516280979,4.141322967454326
177,0.0001,0.38471904769539833,0.021986256038265612,0.0,0.014913198717598183,0.0008395163533805317,0.0633871707347377,0.28359290460745495,9.777553119291774
178,0.0001,0.38111662212759256,0.02152266159343223,0.0,0.015059301870981775,0.0008376936226947388,0.06351213461797063,0.2801848315478613,4.050838799415472
179,0.0001,0.3857428668998182,0.02315764756349381,0.0,0.01550117356115758,0.0008392960739911359,0.0637547474858972,0.2824900023794423,4.360779890410119
180,0.0001,0.37853935950746137,0.02173493292866624,0.0,0.01503756556242782,0.0008395532868235023,0.06352314909842487,0.2774041591522594,5.984408945062378
181,0.0001,0.38137028956164915,0.021604978837179562,0.0,0.014895733871526318,0.0008373710221955358,0.06394631483514483,0.2800858912523836,4.289269116149181
182,0.0001,0.38239390139157575,0.021133086556801572,0.0,0.01482152952303295,0.0008339740647140085,0.0648976211862949,0.28070768907976645,2.871374191357222
183,0.0001,0.37857329845428467,0.02045033558169962,0.0,0.01435382227767453,0.0008366087957559406,0.06236796479788609,0.2805645664532979,2.631080850888555
184,0.0001,0.3843624667885403,0.02254441092979202,0.0,0.01485566181994121,0.0008354875074019219,0.0632200296386145,0.2829068770321707,3.706842942382506
185,0.0001,0.3773438911885023,0.02112973588979609,0.0,0.014725359998313555,0.0008351513423197806,0.06312365848377037,0.2775299868856867,2.539035470404134
186,0.0001,0.3814004282467067,0.022147654710958403,0.0,0.01507750933888019,0.0008352856016244914,0.0628221828083042,0.2805177967529744,8.234393964826486
187,0.0001,0.38566261374702054,0.024509292263246607,0.0,0.015061425302216472,0.0008314359577828631,0.06230829124494145,0.2829521685683479,2.4310478551710326
