epoch,lr,train_total,train_main,train_nonneg,train_smooth,train_anom,train_grad,train_pattern,train_spectral,train_var,train_rmse
1,0.0001,1.9547835970015237,0.8113596489314329,0.0,0.0,0.0,0.0038404224077098524,0.5146621732097684,0.6249213622826518,0.0,4.414043442973199
2,0.0001,1.3903743139270581,0.3992247877952953,0.0,0.0,0.0,0.0016633936049236747,0.43689226048688096,0.5525938775954824,0.0,3.6735325795957565
3,0.0001,1.1290083597555305,0.2210225895837401,0.0,0.0,0.0,0.0013728038716318692,0.3967272258843436,0.509885738519105,0.0,3.1723340103367743
4,0.0001,0.9922215613451871,0.15732191148863145,0.0,0.0,0.0,0.0012553517354359483,0.3342867722226815,0.4993575249205936,0.0,2.975580319693851
5,0.0001,0.9094843584479708,0.12534114314158532,0.0,0.0,0.0,0.00115808708516962,0.31128899775671237,0.47169613409222977,0.0,2.844085718068924
6,0.0001,0.8772847259586508,0.11590215087882384,0.0,0.0,0.0,0.001095445697666781,0.2917271767827598,0.468559951041684,0.0,2.8541929439233638
7,0.0001,0.8238686867284052,0.1074999223117519,0.0,0.0,0.0,0.0010524518560983283,0.2674927121366967,0.4478236029319691,0.0,2.799423723036838
8,0.0001,0.8008559625031371,0.09979491877179085,0.0,0.0,0.0,0.0010251233960099687,0.260237182659859,0.4397987389203274,0.0,2.770354992110154
9,0.0001,0.7726363555500002,0.09784330800175667,0.0,0.0,0.0,0.001000001586693212,0.24427888773833262,0.4295141616779746,0.0,2.7864708743769304
10,0.0001,0.7487258899844054,0.09134576748703804,0.0,0.0,0.0,0.000994815376267952,0.23397841586759596,0.4224068902884469,0.0,2.6920464400725086
11,0.0001,0.732394186949188,0.08724090551505938,0.0,0.0,0.0,0.000972770411835606,0.2272014399764664,0.4169790701884212,0.0,2.650905002629323
12,0.0001,0.7164845252127359,0.08314850110080883,0.0,0.0,0.0,0.00096440079979595,0.21535434686776364,0.417017276539947,0.0,2.6336418895802343
13,0.0001,0.6868806181080414,0.07763953409757408,0.0,0.0,0.0,0.0009534737971879429,0.20679812133312225,0.4014894895707116,0.0,2.5848684411583043
14,0.0001,0.6807235094408194,0.07446243928279728,0.0,0.0,0.0,0.0009510237203798941,0.20266349088739266,0.40264655457753123,0.0,2.5183918459859584
15,0.0001,0.664860662072897,0.07197738636750728,0.0,0.0,0.0,0.000938305921270953,0.19719660411955733,0.3947483671433998,0.0,2.5132900422652127
16,0.0001,0.6462364372881976,0.06587685371756158,0.0,0.0,0.0,0.000936709881760621,0.18902227990893702,0.3904005918990482,0.0,2.417091917080252
17,0.0001,0.6395899678270022,0.0641371323180272,0.0,0.0,0.0,0.0009307953723416149,0.18402782912281426,0.3904942090086865,0.0,2.3912737276969094
18,0.0001,0.6312760605730794,0.06390745515730514,0.0,0.0,0.0,0.0009227018080392471,0.17958922018155907,0.3868566832759164,0.0,2.457688977251935
19,0.0001,0.6166189685463905,0.05932845273513742,0.0,0.0,0.0,0.0009179738417239578,0.17463596388133187,0.381736578024698,0.0,2.3545246024885613
20,0.0001,0.6278027516197074,0.06483852488489708,0.0,0.0,0.0,0.0009200878167493184,0.17533473884969047,0.3867093998600136,0.0,2.398660610907904
