epoch,lr,train_total,train_main,train_nonneg,train_smooth,train_anom,train_grad,train_pattern,train_spectral,train_var,train_rmse
1,0.0001,1.5325337467771587,0.819190331720606,0.0,0.0,0.07622326260333824,0.004058235169257828,0.0,0.6330619124752103,0.0,4.434985517168349
2,0.0001,1.0085409674229044,0.3700167194615598,0.0,0.0,0.07329549950857957,0.0018425301115547138,0.0,0.5633862187916582,0.0,3.659208351875058
3,0.0001,0.7937838765933658,0.19670516718884534,0.0,0.0,0.06823282505061026,0.0014806523051282222,0.0,0.5273652325073878,0.0,3.1731557557061834
4,0.0001,0.7268200480576718,0.1455895001435596,0.0,0.0,0.06572025164496154,0.0013550844592056378,0.0,0.5141552140315374,0.0,3.0212753976355566
5,0.0001,0.6871303085124854,0.12773578219595505,0.0,0.0,0.0637725178632095,0.001250566465001391,0.0,0.4943714426322417,0.0,2.920743703122327
6,0.0001,0.6670992743562568,0.1192118287030043,0.0,0.0,0.06006540442732247,0.0011877867099511523,0.0,0.4866342536653533,0.0,2.890863457502279
7,0.0001,0.635142150024573,0.11290688308619076,0.0,0.0,0.056388708870420516,0.0011302378020032352,0.0,0.4647163204622991,0.0,2.850708203139883
8,0.0001,0.6228072781002882,0.10490704728219884,0.0,0.0,0.055607945571836986,0.0010872952423762233,0.0,0.461204990405928,0.0,2.794511949527141
9,0.0001,0.6010449098592455,0.10279129330548599,0.0,0.0,0.05305959315173271,0.0010558123868770163,0.0,0.4441382119601423,0.0,2.8189084808192892
10,0.0001,0.5901905405476238,0.09771367033703648,0.0,0.0,0.05203163970409977,0.0010430659850967597,0.0,0.43940216517358116,0.0,2.7459690053933854
11,0.0001,0.5777829499407248,0.0966024994779604,0.0,0.0,0.05061312879005334,0.0010222313727409169,0.0,0.4295450920859973,0.0,2.730231493281866
12,0.0001,0.5716099067393577,0.09083588700035983,0.0,0.0,0.04957350422310727,0.0010177623642062606,0.0,0.4301827551063263,0.0,2.7044285537126793
13,0.0001,0.5465424779915449,0.08560542941488551,0.0,0.0,0.0475842208164095,0.001005449789690002,0.0,0.41234737747546396,0.0,2.6240376138638473
14,0.0001,0.5433615680896875,0.08366925454218731,0.0,0.0,0.046085128791729046,0.0009966260993017138,0.0,0.4126105605427063,0.0,2.5862469905710928
15,0.0001,0.536516400900754,0.08102260067861414,0.0,0.0,0.0459769985931361,0.0009894665680335354,0.0,0.4085273338538228,0.0,2.579517941513815
16,0.0001,0.524629137958541,0.07555236589255263,0.0,0.0,0.04440969706047326,0.000984718655066293,0.0,0.40368235585364426,0.0,2.5144435585910174
17,0.0001,0.5226289497857745,0.07618765637920605,0.0,0.0,0.04289272579957138,0.0009764549704414094,0.0,0.402572112665935,0.0,2.5076661235826565
18,0.0001,0.5169192467900839,0.07564136486810942,0.0,0.0,0.04106508327866763,0.0009631595375773913,0.0,0.3992496399265347,0.0,2.582603672406346
19,0.0001,0.5022191634458123,0.06958580531786676,0.0,0.0,0.03979687593969037,0.0009575981216723007,0.0,0.391878885753227,0.0,2.446688243020378
