epoch,lr,train_total,train_main,train_nonneg,train_smooth,train_anom,train_grad,train_pattern,train_spectral,train_var,train_rmse
1,0.0001,2.0610336751648872,0.8449664943795087,0.0,0.0,0.07155535491818393,0.0037774918032069268,0.5169730337731766,0.6237613053032847,0.0,4.457037466750631
2,0.0001,1.4905372164917714,0.4404575054491447,0.0,0.0,0.06609259598719125,0.001696668618850791,0.4310680277871363,0.5512224164876071,0.0,3.7338828140404745
3,0.0001,1.1932881928303025,0.23236395170996813,0.0,0.0,0.06082344624905311,0.0014183862452531077,0.38688556844312133,0.5117968419058756,0.0,3.1959775968441786
4,0.0001,1.0527089193011776,0.15954122386139,0.0,0.0,0.05722128618931906,0.0012767899445889545,0.3374268403841239,0.4972427776365569,0.0,2.9577847592221063
5,0.0001,0.9729457520174257,0.12593395366319315,0.0,0.0,0.054799011181757756,0.0011862126820867134,0.3142758868352482,0.4767506893611316,0.0,2.85286359972642
6,0.0001,0.9248309261871107,0.11521131577054886,0.0,0.0,0.051456455284179276,0.0011267422664924666,0.2886254925450141,0.468410922722383,0.0,2.839276633304545
7,0.0001,0.871859740578767,0.10601596577643332,0.0,0.0,0.047876978672292986,0.0010771397443904514,0.26883027013955696,0.4480593837797642,0.0,2.810117517763545
8,0.0001,0.8532315097523459,0.09846925096953231,0.0,0.0,0.04731141529786824,0.00104197252695678,0.2612979831738454,0.44511088853081066,0.0,2.764247658602621
9,0.0001,0.8336502470527635,0.10170793563663734,0.0,0.0,0.046207306779582395,0.0010104215181689308,0.24898388521802245,0.43574069485519873,0.0,2.809412220584937
10,0.0001,0.8023367931671215,0.0937481127841624,0.0,0.0,0.04419621733673425,0.0010081399666501745,0.2386286680614858,0.42475565364866547,0.0,2.7223969409115285
11,0.0001,0.7748789290587107,0.08817749903678443,0.0,0.0,0.04191696548051285,0.0009774902042188455,0.2271672822535038,0.4166396919525031,0.0,2.693312469412513
12,0.0001,0.7654738180113562,0.08533962047306087,0.0,0.0,0.04095510347696924,0.0009626322321723405,0.21855061625440916,0.41966584753809555,0.0,2.657126617405505
13,0.0001,0.7344010871919718,0.08137107571008417,0.0,0.0,0.0385803213346552,0.0009560761204325404,0.2121973703192039,0.40129624329733127,0.0,2.6110765073834146
14,0.0001,0.7291356141142773,0.07970292200722422,0.0,0.0,0.037912351562585114,0.000949692208781595,0.20413215940987522,0.40643848783590575,0.0,2.5935400068757097
15,0.0001,0.7141661790735794,0.07362316213689293,0.0,0.0,0.03645762578922917,0.0009377788112143401,0.19983018579130823,0.403317424496918,0.0,2.551031257691759
16,0.0001,0.691093140253515,0.06966831726480671,0.0,0.0,0.034948577652826454,0.0009388153183394796,0.1912421521194505,0.39429527735619835,0.0,2.4461874320891246
17,0.0001,0.6878101082913803,0.06944298719331114,0.0,0.0,0.03515070291045545,0.0009308351974609787,0.18679157779975372,0.39549400386485184,0.0,2.4528084751639203
18,0.0001,0.6810176667164672,0.06913258047478105,0.0,0.0,0.034579077128772485,0.0009216064300937543,0.18587811487359981,0.39050628730293474,0.0,2.52373044875607
19,0.0001,0.6656452391409513,0.06357444746589119,0.0,0.0,0.03358763832754145,0.0009149458523042443,0.18009328785719295,0.3874749228584044,0.0,2.429872661343156
20,0.0001,0.674266050033497,0.06675541159788598,0.0,0.0,0.03446874847445129,0.0009133783252874503,0.1809377237646417,0.39119078693064774,0.0,2.4461362287766613
21,0.0001,0.656810877110922,0.06395630718907341,0.0,0.0,0.032613493650305,0.0009073428823423014,0.17285361584050185,0.3864801168215997,0.0,2.4511676301917733
22,0.0001,0.6491161937063391,0.06184005401111349,0.0,0.0,0.032149909931997005,0.00090723825533959,0.1703536070911496,0.3838653861347473,0.0,2.433584781596379
23,0.0001,0.630104314874519,0.05741325669364552,0.0,0.0,0.03081569981154506,0.0009051294933173763,0.16890522865860752,0.3720650011391351,0.0,2.3342328868184397
24,0.0001,0.6249949935485016,0.054244110896957645,0.0,0.0,0.030392633759854078,0.0009014234041056956,0.16284393934025007,0.37661288836688706,0.0,2.289402443018746
25,0.0001,0.6277693814852021,0.058742701121831706,0.0,0.0,0.030772797680445805,0.0009007847990935923,0.16262614554866697,0.37472695112228394,0.0,2.381558268840651
26,0.0001,0.6133060420327114,0.05327756867998026,0.0,0.0,0.029364503731344346,0.0008981048237976872,0.16089310415202018,0.3688727609361663,0.0,2.286856844053151
27,0.0001,0.6053897054357962,0.050353707705102294,0.0,0.0,0.02891105480463893,0.0008881571401147856,0.15635964229251398,0.36887714289354556,0.0,2.284034199662192
28,0.0001,0.6057372661025235,0.05214438254408764,0.0,0.0,0.028915968219128747,0.0008890988900185965,0.15380981764897253,0.3699779992528034,0.0,2.3374009341309487
29,0.0001,0.5897113360238798,0.0488583340581196,0.0,0.0,0.02815701607367814,0.0008823951506973103,0.1492385774935511,0.36257501240029477,0.0,2.24385301931075
30,0.0001,0.5877845001717409,0.04837124783609232,0.0,0.0,0.02737970565354,0.0008841372407804363,0.14979332527427963,0.36135608556144166,0.0,2.2263428008572275
31,0.0001,0.5902326097994139,0.04854218600931662,0.0,0.0,0.027511540604543618,0.0008791857150451202,0.14959509319371797,0.3637046046329267,0.0,2.2824320200618673
32,0.0001,0.588826490961241,0.05037639540210931,0.0,0.0,0.02818159600472868,0.0008797421365174655,0.14590451304772586,0.3634842445678783,0.0,2.2832011579946725
33,0.0001,0.5747827670790933,0.046460089995173,0.0,0.0,0.027051630872654532,0.000874626542788588,0.14340551018319797,0.35699091084075696,0.0,2.25226288772147
34,0.0001,0.5699650457862652,0.04464121001497419,0.0,0.0,0.02626980934909432,0.0008743147611147089,0.14016113622170506,0.35801857687307126,0.0,2.202249746162262
35,0.0001,0.5727281293859987,0.045483799340824284,0.0,0.0,0.02641703150760749,0.0008697630784643644,0.14119581278469978,0.3587617248748288,0.0,2.240512464281219
36,0.0001,0.5703167475082658,0.04605072477627828,0.0,0.0,0.026527649010390494,0.0008719460133072447,0.14000590932978826,0.3568605195843812,0.0,2.2215814566357936
37,0.0001,0.5637859172667518,0.045270235813928375,0.0,0.0,0.025920750248725668,0.0008702636142984512,0.13675396178256383,0.3549707075863173,0.0,2.2757180015101586
38,0.0001,0.5583556827270624,0.04435100027000193,0.0,0.0,0.025352670771429654,0.0008657953455412733,0.1368472418239848,0.3509389753594543,0.0,2.188783468629775
